@relation myInstances

@attribute f0 numeric
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute label {other,fall,run}

@data
39.584545,1.714301,52.413071,-21.19891,-13.379208,-36.555786,-0.469493,-5.497087,5.456361,70.981918,9.647191,75.738945,8.425077,3.105993,8.702812,-3.624932,-6.466936,3.998439,2.930737,3.152913,1.733475,-6.793015,-5.351553,-5.172356,0.165671,-0.596517,-0.317108,2.018766,1.507015,1.077061,1.420833,1.227606,1.037815,-0.002638,-0.28412,-0.146462,7.110329,7.110329,7.110329,-4.74899,-4.74899,-4.74899,-1.173209,-5.424778,6.24245,15.814479,6.019063,4.830553,3.976742,2.453378,2.197852,-3.28907,-5.901828,5.94274,36.849499,36.849499,36.849499,-25.33814,-25.33814,-25.33814,0.707283,-0.071878,-0.783887,46.624809,6.301945,70.698051,6.828236,2.510367,8.408213,-0.237697,0.294788,-0.558038,0.345249,-0.050247,0.998211,0.253962,-0.321237,-0.489477,0.824749,0.020443,-0.095218,-0.320884,0.895788,0.088864,0.049337,0.020164,0.003752,0.005163,0.222119,0.142,0.061257,0.071854,-0.200773,-0.314766,0.875843,0.057758,fall
17.851713,19.886847,32.55735,-13.079924,-8.382356,-6.871569,-0.362086,-1.252014,4.843738,27.42164,53.656357,39.839855,5.236568,7.32505,6.311882,-3.021575,-4.431803,4.024776,6.551946,1.260453,1.957052,-1.370976,-3.733371,-1.541373,1.01686,-0.711164,0.239006,1.814846,0.654154,0.367168,1.347162,0.808798,0.605944,0.580128,-0.559315,0.186765,4.88066,4.88066,4.88066,-4.041755,-4.041755,-4.041755,-0.841609,-1.717023,5.815377,12.105767,42.77116,4.411111,3.479334,6.539966,2.100265,-2.765524,-4.939618,5.237505,12.971054,12.971054,12.971054,-13.404868,-13.404868,-13.404868,0.479523,0.465009,-0.97164,11.46752,6.977209,31.321299,3.386373,2.641441,5.596543,0.218723,0.113715,-0.944248,0.52103,0.300276,0.818082,0.669924,-0.542926,-0.152044,0.511926,0.426072,-0.11934,0.002171,0.661778,0.586951,0.16593,0.025233,0.008449,0.005732,0.407345,0.158849,0.091917,0.075708,-0.290594,-0.086106,0.679844,0.624662,fall
25.771975,28.273991,46.796101,-16.319378,-21.507771,-20.099937,-1.919155,-1.818619,5.077227,55.138844,87.315186,87.844635,7.425553,9.344259,9.372547,-3.620143,-6.589044,3.46691,4.549531,2.695986,3.285073,-3.494344,-5.288634,-3.075256,0.961471,-0.603854,0.42597,2.222403,1.78523,1.041236,1.490773,1.336125,1.02041,0.648545,-0.450275,0.259152,4.567559,4.567559,4.567559,-4.526505,-4.526505,-4.526505,-1.873004,-1.845709,5.915237,7.524181,44.138885,3.145034,2.743024,6.64371,1.773424,-3.2259,-5.236858,5.362513,23.3386,23.3386,23.3386,-15.640241,-15.640241,-15.640241,-0.045806,-0.046954,-0.865024,38.5298,47.28294,79.827911,6.207238,6.876259,8.934647,-0.237831,0.09572,-0.817553,0.512877,0.342913,0.783659,0.721498,-0.530421,-0.188609,0.498858,0.485079,-0.168571,0.022844,0.646631,0.612175,0.130691,0.039462,0.006387,0.00343,0.361512,0.19865,0.079916,0.05857,-0.334,-0.057511,0.651787,0.619989,fall
78.161102,30.426445,19.697699,-38.052208,-51.417053,-12.311361,1.623462,5.810402,3.960585,184.057312,106.654739,19.021994,13.566772,10.327378,4.361421,1.558673,8.956982,3.636904,3.220153,9.843791,19.735809,-2.547026,-4.291631,-6.756806,0.207105,-0.338937,-0.040269,0.690136,2.998034,14.854114,0.830744,1.731483,3.854103,0.099242,-0.531755,-0.349441,3.970748,3.970748,3.970748,-8.845349,-8.845349,-8.845349,0.023778,8.775704,2.807137,7.658,1.5345,2.17963,2.767309,1.238749,1.476357,0.703191,9.205527,2.48102,77.931595,77.931595,77.931595,-29.20686,-29.20686,-29.20686,1.531415,-2.569241,1.429341,122.860245,78.476036,14.565916,11.084234,8.85867,3.816532,0.627555,-0.385828,0.711892,0.562539,0.584894,0.850464,0.810816,0.198512,0.308182,0.012662,0.217706,0.375876,0.453536,0.599702,0.472902,0.007574,0.002408,0.039882,0.020468,0.087029,0.049073,0.199706,0.143067,0.403983,0.443962,0.612227,0.500557,other
11.770255,12.095877,6.840443,-1.541913,-5.741471,-3.656058,4.312304,8.434623,2.710391,5.569417,4.333342,3.069178,2.359961,2.081668,1.751907,3.895485,8.703189,2.842004,2.206728,2.115124,0.543034,-1.343011,-2.38512,-7.437921,0.191813,-0.196616,-0.521949,0.32869,0.56778,1.805855,0.573315,0.753512,1.343821,0.06931,-0.033289,-0.032402,3.971457,3.971457,3.971457,-5.229905,-5.229905,-5.229905,2.67513,9.032633,1.981479,2.36362,0.066886,1.103908,1.537407,0.258623,1.05067,3.076649,9.063677,2.189804,9.101182,9.101182,9.101182,-1.652086,-1.652086,-1.652086,1.651875,-0.5886,0.723812,4.067255,4.297351,1.183839,2.016744,2.073005,1.088043,0.960391,-0.297983,0.607767,0.587004,0.537619,0.676413,0.658431,0.478293,0.3119,0.175908,0.43994,0.517216,0.359447,0.601719,0.478783,0.000499,0.001782,0.008666,0.001159,0.022344,0.042217,0.093093,0.034041,0.515475,0.349344,0.618857,0.475259,other
78.441231,28.197374,24.534134,-35.981163,-33.859833,-7.063111,2.130019,6.97074,2.342319,171.110504,85.142914,20.802719,13.080921,9.227292,4.561,2.423006,9.538791,1.312063,3.355154,8.309298,17.970407,-4.370459,-5.726553,-8.642547,0.177219,-0.133636,0.072802,1.084198,3.727697,12.868571,1.041248,1.930724,3.587279,0.038156,0.009471,0.037237,3.100691,3.100691,3.100691,-8.428618,-8.428618,-8.428618,0.711708,9.238496,0.689606,8.082581,1.201738,0.65322,2.842988,1.096238,0.80822,1.732873,9.617671,0.673214,77.565918,77.565918,77.565918,-27.765011,-27.765011,-27.765011,1.418311,-2.267756,1.652713,134.969574,72.039948,16.733765,11.617641,8.487635,4.090692,0.633999,-0.076651,0.716289,0.581988,0.575191,0.617096,0.810644,0.285521,0.310133,-0.019926,0.492112,0.537441,0.411628,0.470773,0.536447,0.003583,0.003042,0.02053,0.005486,0.059862,0.055155,0.143283,0.074065,0.554255,0.397009,0.522884,0.510673,other
77.97435,31.087265,15.902773,-26.459131,-43.07061,-8.458973,5.137826,6.211108,1.400052,166.275345,68.340065,10.461818,12.89478,8.266805,3.234473,5.355993,8.415876,1.15404,3.476105,6.094911,18.958178,-0.9826,-4.298961,-3.862527,0.158973,-0.099165,0.265701,0.39773,2.040497,11.961617,0.630658,1.42846,3.458557,0.032047,-0.040619,-0.053171,5.253393,5.253393,5.253393,-7.594673,-7.594673,-7.594673,3.146466,8.412246,0.310769,14.617154,0.377931,0.56789,3.823239,0.614761,0.753585,4.84546,8.48469,0.483421,75.969833,75.969833,75.969833,-20.289484,-20.289484,-20.289484,1.991361,-2.201138,1.089283,128.58931,66.712379,8.823789,11.339723,8.167765,2.970486,0.502479,-0.057708,0.650959,0.668936,0.566307,0.616583,0.751537,0.406496,0.262745,0.037706,0.400806,0.605218,0.327675,0.513674,0.462202,0.003623,0.006978,0.029292,0.009447,0.060187,0.083537,0.171148,0.097197,0.624955,0.290709,0.589478,0.420439,other
78.42926,21.057648,17.394407,-25.075239,-32.231728,-15.64898,3.476248,5.200269,4.652459,147.706772,53.886116,24.972118,12.153467,7.340716,4.997211,4.261809,7.472532,3.940976,5.270217,11.04353,17.595335,-2.326504,-3.096778,-5.11419,0.251293,0.748508,0.811136,2.300573,5.235417,11.938408,1.516764,2.288103,3.4552,-0.041257,0.29108,0.023187,6.542232,6.542232,6.542232,-7.493851,-7.493851,-7.493851,3.269034,7.606294,2.657928,13.483247,1.10263,6.185081,3.671954,1.050062,2.486982,4.496248,8.042831,2.403425,74.335503,74.335503,74.335503,-18.855471,-18.855471,-18.855471,0.193398,-2.406887,1.985361,107.033897,55.712017,17.304192,10.345719,7.464048,4.159831,-0.525497,-0.236474,1.405274,0.669575,0.538474,0.933407,0.734943,-0.252023,-0.468232,-0.864076,0.00303,0.482196,0.290081,0.592856,0.390343,0.029771,0.018535,0.099162,0.033838,0.172544,0.136143,0.3149,0.18395,0.49072,0.268749,0.632467,0.426927,other
28.908474,12.306573,53.018822,-68.320633,-45.71389,-5.760625,0.990296,2.768787,2.584237,191.0625,86.243256,38.163448,13.822536,9.286725,6.177657,-2.200339,3.079037,2.159636,4.619645,5.292845,7.052413,-7.269625,-11.140653,-20.016249,0.573775,-0.04032,0.399608,2.509178,3.633959,18.629156,1.584039,1.906295,4.316151,0.28128,0.022911,0.271809,9.614229,9.614229,9.614229,-3.498264,-3.498264,-3.498264,2.678272,6.858473,1.18871,30.918861,8.446152,1.589818,5.560473,2.906226,1.26088,0.246181,8.800327,1.69514,20.6334,20.6334,20.6334,-65.28064,-65.28064,-65.28064,-1.687976,-4.089685,1.395526,114.475441,72.178062,33.174591,10.69932,8.495767,5.759739,-0.81651,-0.920549,0.601379,0.235915,0.645157,0.802793,0.513237,-0.441527,-0.709779,-0.823488,0.026401,-0.157514,0.036158,0.105765,0.285299,0.037394,0.380055,0.45668,0.016072,0.193375,0.616486,0.675781,0.126774,-0.087851,0.555881,0.728216,0.231136,other
55.458588,7.00086,47.811275,-20.147823,-14.480574,-25.455931,-1.098733,-5.995815,5.548397,79.484642,14.144356,76.181923,8.915416,3.760898,8.728226,-3.749434,-7.513234,4.197164,3.863631,5.063908,1.362098,-6.513136,-5.190076,-6.483244,0.315146,-0.555814,-0.394017,1.46306,1.743809,1.41624,1.20957,1.320534,1.190059,-0.050793,-0.280552,-0.118639,7.337837,7.337837,7.337837,-3.56668,-3.56668,-3.56668,-0.992402,-6.140528,6.05315,8.71491,7.266127,5.068162,2.952103,2.695575,2.251258,-1.917283,-7.868814,5.585157,52.452953,52.452953,52.452953,-24.105476,-24.105476,-24.105476,-0.113035,0.153261,-0.497379,63.43182,9.833179,71.776291,7.96441,3.13579,8.472089,-0.902355,0.522074,-0.770272,0.378908,0.563237,0.980386,0.229401,-0.234231,-0.557694,-0.988114,0.000615,0.064951,0.104678,-0.181294,0.047911,0.025151,0.152828,0.77745,0.003823,0.158589,0.390933,0.881731,0.061828,0.087365,0.182174,-0.829192,0.031539,fall
40.97562,6.972128,40.915764,-16.25952,-13.587509,-10.41749,-1.633614,-6.243479,5.229982,56.6301,11.387555,45.448608,7.525297,3.374545,6.741558,-3.71352,-7.625765,3.651269,2.400609,1.887409,2.798853,-2.558395,-4.280498,-5.088639,0.368194,-0.508191,-0.38147,0.923366,0.893603,0.96822,0.960919,0.945306,0.983982,0.04328,-0.231072,-0.081376,5.800304,5.800304,5.800304,-3.651791,-3.651791,-3.651791,-1.274522,-6.221005,5.949861,7.858442,7.821581,4.970584,2.803291,2.796709,2.229481,-2.191154,-8.152119,4.948365,36.544704,36.544704,36.544704,-15.935538,-15.935538,-15.935538,-0.359091,-0.022474,-0.719879,44.345955,8.19091,39.71735,6.659276,2.861977,6.30217,-0.69501,0.091525,-0.934454,0.268458,-0.09837,0.963896,0.414041,-0.332135,-0.474787,0.808833,0.166756,-0.165235,-0.342729,0.865065,0.220933,0.035013,0.017386,0.003082,0.003189,0.187119,0.131857,0.055512,0.056468,-0.217673,-0.430051,0.851168,0.195952,fall
39.462437,5.660066,23.200523,-21.483828,-16.518103,-13.024855,1.247905,-5.390791,4.747661,64.762383,16.71792,32.824455,8.047508,4.088755,5.729263,-1.964502,-6.708758,3.447756,2.646788,2.423748,2.128123,-3.510734,-4.596926,-5.535181,0.502387,-0.729843,-0.299855,1.175218,1.280975,0.71888,1.084075,1.131802,0.847868,0.412243,-0.3001,-0.272577,9.555728,9.555728,9.555728,-2.844371,-2.844371,-2.844371,1.777241,-5.764881,5.103991,20.960033,8.69166,4.406023,4.578213,2.948162,2.099053,-0.617799,-6.59275,4.576132,33.620155,33.620155,33.620155,-28.683039,-28.683039,-28.683039,-0.529336,0.37409,-0.35633,38.076336,11.123072,26.200788,6.170603,3.335127,5.118671,-0.947866,0.44841,-0.598718,0.603052,-0.193657,0.91555,0.432331,-0.286152,-0.495103,0.72088,0.155785,0.019119,-0.368243,0.823563,0.272824,0.093583,0.010033,0.003105,0.005746,0.305913,0.100163,0.05572,0.075801,-0.119401,-0.338269,0.811657,0.285301,fall
13.910737,8.214757,50.440186,-39.239769,-19.192507,-20.775122,-1.33737,-4.551708,5.723466,68.133255,22.771183,54.232754,8.254287,4.771916,7.364289,1.302485,-5.360781,4.944178,2.544774,5.420653,5.927094,-2.993331,-1.531604,-3.788718,0.458883,0.733741,0.156165,0.859441,1.250258,1.377819,0.92706,1.118149,1.173805,0.241201,0.538007,0.012086,1.842383,1.842383,1.842383,-9.220453,-9.220453,-9.220453,-1.867277,-4.657699,6.489274,14.856172,10.600455,3.713822,3.85437,3.255834,1.927128,-0.533233,-4.501151,5.543145,20.966393,20.966393,20.966393,-33.520283,-33.520283,-33.520283,0.559524,0.120189,-0.7994,46.254475,12.215699,46.597477,6.801064,3.495096,6.826234,1.063909,0.084601,-0.82531,-0.061638,0.570899,0.208815,0.977231,-0.488497,-0.099758,-0.152332,0.810238,-0.278522,0.111309,-0.001114,0.9055,0.029941,0.050033,0.008194,0.002845,0.173035,0.223681,0.090518,0.053341,-0.232225,0.047113,-0.006799,0.877283,fall
25.860561,18.955473,34.118416,-33.476749,-15.81658,-11.138166,0.480157,-4.371737,5.699164,67.349159,26.061987,43.870461,8.206653,5.105094,6.623478,2.581028,-5.394301,4.225895,3.148308,7.413296,7.537946,-2.489367,-2.080161,-3.333012,0.395597,0.660374,0.025519,0.924269,1.850592,2.258232,0.961389,1.360364,1.502742,0.250364,0.259453,0.071951,3.594254,3.594254,3.594254,-8.325366,-8.325366,-8.325366,-0.003764,-4.537856,6.76311,15.225036,10.994454,3.91153,3.901927,3.315789,1.977759,2.179984,-4.616631,6.640698,30.526793,30.526793,30.526793,-28.905088,-28.905088,-28.905088,0.504238,0.164655,-1.081055,48.940056,14.452445,38.380917,6.995717,3.801637,6.195233,1.075228,0.128229,-0.748455,0.036523,0.485457,0.045147,0.984643,-0.512817,-0.145162,-0.322335,0.847465,-0.253908,0.030115,-0.092376,0.909263,0.039428,0.046643,0.012333,0.001928,0.198565,0.215971,0.111056,0.043907,-0.250115,-0.096542,-0.042723,0.917772,fall
36.325939,34.523048,40.154385,-45.474461,-38.667538,-58.470585,-0.593493,-4.58336,-5.158178,120.561722,60.019432,102.234734,10.98006,7.747221,10.111119,2.276955,-4.37434,-3.948159,8.501931,5.31253,6.974728,-6.04949,-9.624347,-3.672042,-0.361107,-1.573411,0.502519,2.442414,8.035878,2.992348,1.562822,2.834762,1.729841,-0.570334,-0.872786,0.215199,9.404241,9.404241,9.404241,-5.006149,-5.006149,-5.006149,2.253767,-2.111099,-3.818348,21.507759,3.895983,47.260906,4.637646,1.973824,6.874657,3.394069,-1.47215,-7.197001,34.059303,34.059303,34.059303,-48.313637,-48.313637,-48.313637,-2.726887,-1.807363,0.850775,74.752861,48.971184,82.074608,8.645974,6.997941,9.059504,-2.191254,-0.937781,1.25618,0.966728,0.378381,0.907614,0.676886,-0.979855,-0.266941,-0.604211,0.000573,-0.472096,0.093462,0.1109,0.168932,0.438016,0.02898,0.236314,0.030408,0.661828,0.170235,0.486121,0.174378,-0.849024,0.09648,0.212989,0.106818,fall
11.245909,22.886873,35.286823,-32.612415,-9.115005,-23.281929,-3.22188,3.470549,6.533449,33.309998,36.825443,47.645462,5.771481,6.068397,6.902569,-2.808484,4.714327,5.636123,3.456795,3.035224,3.658952,-4.432529,-3.317163,-1.224916,0.469487,-0.160406,0.430757,1.443959,1.361404,0.574821,1.201648,1.166792,0.75817,0.518228,-0.192587,0.324238,9.805908,9.805908,9.805908,5.211744,5.211744,5.211744,7.600923,-4.06333,1.138714,3.133251,13.313431,4.316537,1.770099,3.648757,2.077628,8.217829,-5.041429,1.353402,4.822362,4.822362,4.822362,-39.58992,-39.58992,-39.58992,-8.920712,7.114702,4.446003,46.868656,72.061119,53.448666,6.846069,8.488882,7.310859,-8.584244,8.873236,4.507387,0.001728,-0.17516,0.668701,0.70871,-0.573543,-0.74696,-0.80752,0.046667,-0.249357,-0.557794,0.091839,0.494118,0.049601,0.019609,0.283508,0.024551,0.222713,0.140031,0.532454,0.156686,-0.147255,-0.580821,0.238201,0.503411,fall
50.126537,5.176422,27.64669,-20.23641,-13.994536,-9.462174,2.897911,-3.76301,6.09568,66.534142,18.597857,26.071346,8.156846,4.312523,5.106011,1.194743,-4.563488,5.411061,1.860605,1.969265,0.354171,-2.744098,-3.559677,-5.15339,0.121328,-0.365302,-0.729687,0.697459,0.904495,1.027267,0.83514,0.951049,1.013542,0.136437,-0.302849,-0.328166,6.97716,6.97716,6.97716,-7.024793,-7.024793,-7.024793,1.20623,6.822315,-3.162313,33.130032,0.275247,5.088978,5.755869,0.52464,2.255876,2.886682,6.902608,-3.6665,51.566074,51.566074,51.566074,-16.694313,-16.694313,-16.694313,2.77569,-10.52658,8.907466,128.208572,18.302362,34.299328,11.322922,4.278126,5.856563,2.732677,-10.445352,7.997965,0.888824,0.150236,0.163621,0.716729,0.563879,-0.445315,-0.368103,0.387174,0.744307,-0.200165,-0.064049,0.529848,0.013624,0.054119,0.040532,0.013848,0.116723,0.232635,0.201327,0.117678,0.802165,-0.291478,0.018857,0.458712,fall
12.105453,9.364009,33.606041,-39.826366,-16.642605,-3.469304,-2.168543,-3.839675,6.088282,65.658447,18.552618,23.637629,8.10299,4.307275,4.861854,0.672791,-4.862772,5.308107,2.181309,5.220901,5.756662,-2.888873,-1.632397,-0.93842,0.134922,0.435576,0.470406,0.815408,1.180829,1.29347,0.902999,1.08666,1.137308,0.215239,0.435382,0.13487,5.042057,5.042057,5.042057,-6.362076,-6.362076,-6.362076,-1.729034,3.023049,-7.860029,16.447355,3.773933,2.228822,4.055534,1.942661,1.492924,-4.160789,2.496327,-8.17543,14.937256,14.937256,14.937256,-42.059361,-42.059361,-42.059361,0.994535,-6.313426,14.088202,130.055481,22.793997,23.925314,11.404187,4.774306,4.891351,6.480741,-6.217216,12.99251,0.902562,0.920668,0.316033,0.407909,-0.74364,-0.977835,-0.375023,0.005747,0.196382,-0.232007,-0.137447,0.162107,0.377282,0.437925,0.043531,0.011005,0.614233,0.661759,0.208642,0.104904,0.114263,-0.317866,-0.158159,0.155085,fall
47.923805,8.437425,52.659679,-15.842916,-19.566013,-9.569917,-1.545504,-6.394082,5.678065,61.49712,18.433249,57.433674,7.84201,4.293396,7.578501,-4.113364,-7.151699,4.419831,1.701251,1.404727,1.020688,-3.538751,-5.121758,-3.479556,0.112085,-0.428254,-0.520904,1.227974,1.257312,0.726803,1.10814,1.121299,0.852527,0.266329,-0.211012,-0.352537,0.415186,0.415186,0.415186,-2.253409,-2.253409,-2.253409,-0.947306,4.380303,8.434293,0.329211,3.480373,1.184011,0.573769,1.865576,1.088123,-0.959205,4.22091,8.821678,49.270695,49.270695,49.270695,-14.79165,-14.79165,-14.79165,-0.478906,-10.700369,-2.800845,61.754765,21.215658,63.560635,7.85842,4.606046,7.972492,-3.150599,-10.298904,-4.317102,0.430144,0.218583,0.890883,0.946312,0.029546,-0.090064,-0.414978,0.395004,0.192479,0.102888,0.321358,0.81968,0.017296,0.005244,0.136052,0.020237,0.131514,0.072414,0.368852,0.142258,0.162106,0.114273,0.338807,0.893337,fall
14.265089,23.370516,35.624416,-25.56846,-15.706443,-14.435082,-1.445909,-3.175423,5.508082,64.410431,28.522169,35.240612,8.025611,5.340615,5.93638,0.849968,-4.215121,4.631724,4.787953,7.828586,3.270505,-5.583317,-2.252523,-5.136223,0.54032,0.401875,0.049767,3.012032,1.968939,1.194881,1.735521,1.403189,1.093106,0.345741,0.166503,0.144707,4.513361,4.513361,4.513361,-0.561148,-0.561148,-0.561148,1.431995,7.4884,4.751146,2.80298,3.067643,9.738841,1.67421,1.751469,3.120712,1.109648,8.388433,4.300842,9.969171,9.969171,9.969171,-27.951586,-27.951586,-27.951586,-2.841817,-10.558395,0.858234,63.33054,21.525747,51.367458,7.958049,4.639585,7.167109,-1.152413,-11.447594,-0.449845,0.782635,0.201286,0.329543,0.904712,0.228352,-0.367799,-0.455988,0.603509,0.443175,-0.067965,-0.048456,0.806736,0.025901,0.031346,0.083978,0.005893,0.160937,0.177048,0.28979,0.076764,0.490091,-0.091055,-0.121326,0.79764,fall
28.103998,10.625792,23.550087,-15.263502,-9.522031,-9.912297,1.1006,1.789912,6.221691,42.66832,45.001774,31.510773,6.532099,6.708336,5.613446,0.196331,4.312089,6.069487,4.951054,2.404102,2.776315,-2.711029,-5.085716,-3.127087,0.595665,-0.500008,-0.217593,1.909297,1.445799,0.847138,1.381773,1.202414,0.920401,0.403163,-0.370448,-0.142399,4.989398,4.989398,4.989398,-2.480095,-2.480095,-2.480095,2.129893,4.371399,-5.536347,4.336152,15.673751,22.218237,2.082343,3.959009,4.713622,2.420328,5.141569,-7.770782,30.144455,30.144455,30.144455,-13.270231,-13.270231,-13.270231,-2.060097,-2.744721,12.086258,62.675056,94.184883,45.09214,7.916758,9.70489,6.715068,-2.937737,-7.22593,12.427614,0.999511,0.236084,0.34339,0.720717,-0.994265,-0.23259,-0.104596,0.00003,0.484845,-0.002724,0.146929,0.304986,0.53366,0.018171,0.02267,0.081324,0.73052,0.1348,0.150564,0.285173,0.795211,-0.023403,0.151805,0.283327,fall
18.830971,26.808695,32.784805,-19.319403,-9.155706,-7.182825,-1.396652,-2.4441,5.389177,37.122437,52.599834,41.158932,6.092818,7.252574,6.415523,-3.20354,-4.922629,3.624932,4.479466,1.668621,4.579589,-1.795952,-2.633093,-1.678115,0.824083,-0.663863,0.43428,1.874229,0.504308,0.759571,1.369025,0.710147,0.871534,0.298399,-0.570506,0.308114,7.901704,7.901704,7.901704,2.384451,2.384451,2.384451,5.414231,4.849351,-0.72738,3.288102,18.402084,21.483503,1.813312,4.289765,4.63503,5.717026,7.060123,1.751086,13.187862,13.187862,13.187862,-25.989178,-25.989178,-25.989178,-6.434916,-6.366074,6.746224,42.285099,104.112,63.474495,6.502699,10.203529,7.967088,-7.788122,-6.780847,5.379177,0.912546,0.16932,0.421621,0.762684,-0.955579,-0.195181,-0.406547,0.007784,0.328797,-0.030594,0.256382,0.503308,0.42006,0.01161,0.075453,0.069629,0.648121,0.107749,0.274687,0.263872,0.567064,-0.045741,0.39228,0.661527,fall
46.463299,5.013611,64.813019,-32.808746,-18.452677,-25.98267,-0.692161,-5.107898,5.453512,88.643898,15.863538,104.623428,9.415089,3.982906,10.228559,-3.354379,-6.557919,3.538738,3.035381,1.636245,2.778147,-7.015185,-4.407045,-4.654861,0.269103,-0.532812,-0.478855,2.123495,1.202332,1.140681,1.457222,1.096509,1.068026,-0.062011,-0.299282,-0.105442,6.100986,6.100986,6.100986,-0.571573,-0.571573,-0.571573,3.933248,0.158229,-8.220623,4.364709,8.073669,0.769294,2.089189,2.84142,0.877094,4.307998,1.673401,-7.798275,44.960667,44.960667,44.960667,-33.882511,-33.882511,-33.882511,-4.740443,-3.798906,14.157633,97.019913,39.786385,90.890015,9.849869,6.307645,9.533625,-7.018056,-4.166268,12.517755,0.938893,0.655787,0.357325,0.346853,-0.869682,-0.822568,-0.352706,0.00969,0.328471,-0.257746,0.092808,0.175233,0.457892,0.293282,0.033855,0.008043,0.676677,0.541555,0.183997,0.089685,0.632212,-0.458514,0.104841,0.152228,fall
10.35045,9.62259,46.77216,-37.877426,-9.002473,-19.879663,-1.038828,-3.333908,6.624384,48.599243,18.60704,67.787483,6.971316,4.313588,8.233315,1.920208,-4.175615,5.291348,3.470928,3.644769,5.048733,-4.357922,-2.769315,-1.411167,0.217499,0.657222,0.282255,1.724972,1.329096,1.01742,1.313382,1.152864,1.008672,0.043974,0.446585,0.168836,5.566813,5.566813,5.566813,0.810953,0.810953,0.810953,2.643143,-3.636551,-7.358164,1.445392,14.143436,6.412644,1.202244,3.760776,2.53232,2.258842,-4.09446,-8.743198,6.800705,6.800705,6.800705,-42.441044,-42.441044,-42.441044,-2.512242,0.68934,14.056278,56.497623,49.591652,57.897491,7.51649,7.042134,7.60904,0.235427,-0.297789,14.532589,0.801687,-0.590829,0.575202,0.365124,-0.310322,-0.908711,-0.017192,0.024788,0.338483,-0.808694,0.247385,0.119599,0.102223,0.005286,0.041729,0.008022,0.319724,0.072704,0.204276,0.089567,0.387919,-0.815664,0.231335,0.078534,fall
2.741445,4.166038,13.8006,-1.438959,0.009577,7.18043,0.961517,1.640797,9.574226,0.765298,0.806173,0.980661,0.874813,0.897872,0.990283,1.02475,1.625713,9.390346,0.536942,1.176874,0.275432,-2.155141,-1.018576,-1.127114,-0.175898,-0.041517,-0.258458,0.179852,0.121755,0.094616,0.42409,0.348933,0.307597,-0.09622,-0.092199,-0.219674,6.868677,6.868677,6.868677,3.117312,3.117312,3.117312,5.842782,-5.845389,-4.712302,1.348542,2.945329,1.411507,1.161268,1.716196,1.188068,6.44798,-4.921196,-5.498638,-1.966738,-1.966738,-1.966738,-12.616192,-12.616192,-12.616192,-6.361193,7.211675,13.721113,6.672414,3.585458,6.393607,2.583102,1.893531,2.528558,-5.608803,6.500618,14.562184,0.33354,-0.770915,0.530243,0.361692,-0.244945,-0.864141,0.34339,0.265,0.128748,-0.833809,0.40246,0.306178,0.027949,0.00074,0.00353,0.000523,0.16718,0.027197,0.059413,0.022864,0.187285,-0.845897,0.371418,0.306255,other
