@relation myInstances

@attribute f0 numeric
@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute f26 numeric
@attribute f27 numeric
@attribute f28 numeric
@attribute f29 numeric
@attribute f30 numeric
@attribute f31 numeric
@attribute f32 numeric
@attribute f33 numeric
@attribute f34 numeric
@attribute f35 numeric
@attribute f36 numeric
@attribute f37 numeric
@attribute f38 numeric
@attribute f39 numeric
@attribute f40 numeric
@attribute f41 numeric
@attribute f42 numeric
@attribute f43 numeric
@attribute f44 numeric
@attribute f45 numeric
@attribute f46 numeric
@attribute f47 numeric
@attribute f48 numeric
@attribute f49 numeric
@attribute f50 numeric
@attribute f51 numeric
@attribute f52 numeric
@attribute f53 numeric
@attribute f54 numeric
@attribute f55 numeric
@attribute f56 numeric
@attribute f57 numeric
@attribute f58 numeric
@attribute f59 numeric
@attribute f60 numeric
@attribute f61 numeric
@attribute f62 numeric
@attribute f63 numeric
@attribute f64 numeric
@attribute f65 numeric
@attribute f66 numeric
@attribute f67 numeric
@attribute f68 numeric
@attribute f69 numeric
@attribute f70 numeric
@attribute f71 numeric
@attribute f72 numeric
@attribute f73 numeric
@attribute f74 numeric
@attribute f75 numeric
@attribute f76 numeric
@attribute f77 numeric
@attribute f78 numeric
@attribute f79 numeric
@attribute f80 numeric
@attribute f81 numeric
@attribute f82 numeric
@attribute f83 numeric
@attribute f84 numeric
@attribute f85 numeric
@attribute f86 numeric
@attribute f87 numeric
@attribute f88 numeric
@attribute f89 numeric
@attribute f90 numeric
@attribute f91 numeric
@attribute f92 numeric
@attribute f93 numeric
@attribute f94 numeric
@attribute f95 numeric
@attribute label {other,fall,run}

@data
47.923805,8.437425,52.659679,-15.842916,-19.566013,-9.569917,-1.545504,-6.394082,5.678065,61.49712,18.433249,57.433674,7.84201,4.293396,7.578501,-4.113364,-7.151699,4.419831,1.701251,1.404727,1.020688,-3.538751,-5.121758,-3.479556,0.112085,-0.428254,-0.520904,1.227974,1.257312,0.726803,1.10814,1.121299,0.852527,0.266329,-0.211012,-0.352537,0.415186,0.415186,0.415186,-2.253409,-2.253409,-2.253409,-0.947306,4.380303,8.434293,0.329211,3.480373,1.184011,0.573769,1.865576,1.088123,-0.959205,4.22091,8.821678,49.270695,49.270695,49.270695,-14.79165,-14.79165,-14.79165,-0.478906,-10.700369,-2.800845,61.754765,21.215658,63.560635,7.85842,4.606046,7.972492,-3.150599,-10.298904,-4.317102,0.430144,0.218583,0.890883,0.946312,0.029546,-0.090064,-0.414978,0.395004,0.192479,0.102888,0.321358,0.81968,0.017296,0.005244,0.136052,0.020237,0.131514,0.072414,0.368852,0.142258,0.162106,0.114273,0.338807,0.893337,fall
14.265089,23.370516,35.624416,-25.56846,-15.706443,-14.435082,-1.445909,-3.175423,5.508082,64.410431,28.522169,35.240612,8.025611,5.340615,5.93638,0.849968,-4.215121,4.631724,4.787953,7.828586,3.270505,-5.583317,-2.252523,-5.136223,0.54032,0.401875,0.049767,3.012032,1.968939,1.194881,1.735521,1.403189,1.093106,0.345741,0.166503,0.144707,4.513361,4.513361,4.513361,-0.561148,-0.561148,-0.561148,1.431995,7.4884,4.751146,2.80298,3.067643,9.738841,1.67421,1.751469,3.120712,1.109648,8.388433,4.300842,9.969171,9.969171,9.969171,-27.951586,-27.951586,-27.951586,-2.841817,-10.558395,0.858234,63.33054,21.525747,51.367458,7.958049,4.639585,7.167109,-1.152413,-11.447594,-0.449845,0.782635,0.201286,0.329543,0.904712,0.228352,-0.367799,-0.455988,0.603509,0.443175,-0.067965,-0.048456,0.806736,0.025901,0.031346,0.083978,0.005893,0.160937,0.177048,0.28979,0.076764,0.490091,-0.091055,-0.121326,0.79764,fall
28.103998,10.625792,23.550087,-15.263502,-9.522031,-9.912297,1.1006,1.789912,6.221691,42.66832,45.001774,31.510773,6.532099,6.708336,5.613446,0.196331,4.312089,6.069487,4.951054,2.404102,2.776315,-2.711029,-5.085716,-3.127087,0.595665,-0.500008,-0.217593,1.909297,1.445799,0.847138,1.381773,1.202414,0.920401,0.403163,-0.370448,-0.142399,4.989398,4.989398,4.989398,-2.480095,-2.480095,-2.480095,2.129893,4.371399,-5.536347,4.336152,15.673751,22.218237,2.082343,3.959009,4.713622,2.420328,5.141569,-7.770782,30.144455,30.144455,30.144455,-13.270231,-13.270231,-13.270231,-2.060097,-2.744721,12.086258,62.675056,94.184883,45.09214,7.916758,9.70489,6.715068,-2.937737,-7.22593,12.427614,0.999511,0.236084,0.34339,0.720717,-0.994265,-0.23259,-0.104596,0.00003,0.484845,-0.002724,0.146929,0.304986,0.53366,0.018171,0.02267,0.081324,0.73052,0.1348,0.150564,0.285173,0.795211,-0.023403,0.151805,0.283327,fall
18.830971,26.808695,32.784805,-19.319403,-9.155706,-7.182825,-1.396652,-2.4441,5.389177,37.122437,52.599834,41.158932,6.092818,7.252574,6.415523,-3.20354,-4.922629,3.624932,4.479466,1.668621,4.579589,-1.795952,-2.633093,-1.678115,0.824083,-0.663863,0.43428,1.874229,0.504308,0.759571,1.369025,0.710147,0.871534,0.298399,-0.570506,0.308114,7.901704,7.901704,7.901704,2.384451,2.384451,2.384451,5.414231,4.849351,-0.72738,3.288102,18.402084,21.483503,1.813312,4.289765,4.63503,5.717026,7.060123,1.751086,13.187862,13.187862,13.187862,-25.989178,-25.989178,-25.989178,-6.434916,-6.366074,6.746224,42.285099,104.112,63.474495,6.502699,10.203529,7.967088,-7.788122,-6.780847,5.379177,0.912546,0.16932,0.421621,0.762684,-0.955579,-0.195181,-0.406547,0.007784,0.328797,-0.030594,0.256382,0.503308,0.42006,0.01161,0.075453,0.069629,0.648121,0.107749,0.274687,0.263872,0.567064,-0.045741,0.39228,0.661527,fall
46.463299,5.013611,64.813019,-32.808746,-18.452677,-25.98267,-0.692161,-5.107898,5.453512,88.643898,15.863538,104.623428,9.415089,3.982906,10.228559,-3.354379,-6.557919,3.538738,3.035381,1.636245,2.778147,-7.015185,-4.407045,-4.654861,0.269103,-0.532812,-0.478855,2.123495,1.202332,1.140681,1.457222,1.096509,1.068026,-0.062011,-0.299282,-0.105442,6.100986,6.100986,6.100986,-0.571573,-0.571573,-0.571573,3.933248,0.158229,-8.220623,4.364709,8.073669,0.769294,2.089189,2.84142,0.877094,4.307998,1.673401,-7.798275,44.960667,44.960667,44.960667,-33.882511,-33.882511,-33.882511,-4.740443,-3.798906,14.157633,97.019913,39.786385,90.890015,9.849869,6.307645,9.533625,-7.018056,-4.166268,12.517755,0.938893,0.655787,0.357325,0.346853,-0.869682,-0.822568,-0.352706,0.00969,0.328471,-0.257746,0.092808,0.175233,0.457892,0.293282,0.033855,0.008043,0.676677,0.541555,0.183997,0.089685,0.632212,-0.458514,0.104841,0.152228,fall
10.35045,9.62259,46.77216,-37.877426,-9.002473,-19.879663,-1.038828,-3.333908,6.624384,48.599243,18.60704,67.787483,6.971316,4.313588,8.233315,1.920208,-4.175615,5.291348,3.470928,3.644769,5.048733,-4.357922,-2.769315,-1.411167,0.217499,0.657222,0.282255,1.724972,1.329096,1.01742,1.313382,1.152864,1.008672,0.043974,0.446585,0.168836,5.566813,5.566813,5.566813,0.810953,0.810953,0.810953,2.643143,-3.636551,-7.358164,1.445392,14.143436,6.412644,1.202244,3.760776,2.53232,2.258842,-4.09446,-8.743198,6.800705,6.800705,6.800705,-42.441044,-42.441044,-42.441044,-2.512242,0.68934,14.056278,56.497623,49.591652,57.897491,7.51649,7.042134,7.60904,0.235427,-0.297789,14.532589,0.801687,-0.590829,0.575202,0.365124,-0.310322,-0.908711,-0.017192,0.024788,0.338483,-0.808694,0.247385,0.119599,0.102223,0.005286,0.041729,0.008022,0.319724,0.072704,0.204276,0.089567,0.387919,-0.815664,0.231335,0.078534,fall
2.741445,4.166038,13.8006,-1.438959,0.009577,7.18043,0.961517,1.640797,9.574226,0.765298,0.806173,0.980661,0.874813,0.897872,0.990283,1.02475,1.625713,9.390346,0.536942,1.176874,0.275432,-2.155141,-1.018576,-1.127114,-0.175898,-0.041517,-0.258458,0.179852,0.121755,0.094616,0.42409,0.348933,0.307597,-0.09622,-0.092199,-0.219674,6.868677,6.868677,6.868677,3.117312,3.117312,3.117312,5.842782,-5.845389,-4.712302,1.348542,2.945329,1.411507,1.161268,1.716196,1.188068,6.44798,-4.921196,-5.498638,-1.966738,-1.966738,-1.966738,-12.616192,-12.616192,-12.616192,-6.361193,7.211675,13.721113,6.672414,3.585458,6.393607,2.583102,1.893531,2.528558,-5.608803,6.500618,14.562184,0.33354,-0.770915,0.530243,0.361692,-0.244945,-0.864141,0.34339,0.265,0.128748,-0.833809,0.40246,0.306178,0.027949,0.00074,0.00353,0.000523,0.16718,0.027197,0.059413,0.022864,0.187285,-0.845897,0.371418,0.306255,other
3.06946,2.461314,14.423112,-1.2546,-1.15404,6.30652,0.911907,1.235254,9.386419,1.112671,0.599103,3.128346,1.054832,0.774017,1.768713,1.02475,1.362342,9.067119,1.089164,0.692458,1.144083,-1.136218,-1.077219,-0.782586,0.041817,-0.024038,0.268713,0.169641,0.171506,0.258564,0.411875,0.414132,0.508492,0.023204,0.055936,0.357899,7.353941,7.353941,7.353941,2.498563,2.498563,2.498563,4.821163,-6.792244,-4.569264,2.939653,2.644628,0.389019,1.714542,1.626231,0.623714,4.87632,-7.055484,-4.750518,-0.151926,-0.151926,-0.151926,-8.586584,-8.586584,-8.586584,-3.909255,8.027499,13.955683,4.992484,3.589439,3.816409,2.234387,1.894581,1.953563,-3.680535,8.200002,13.761501,0.370717,-0.779263,0.558159,0.281937,0.000723,-0.858972,0.382158,0.14477,0.177652,-0.825491,0.469679,0.205319,0.019613,0.00056,0.002291,0.002028,0.140046,0.023674,0.047866,0.045039,0.163327,-0.833672,0.465381,0.183803,other
3.99365,3.99365,15.009708,-0.172388,-0.225062,4.735876,1.279309,1.924542,9.346004,0.630981,0.758412,6.241133,0.794343,0.870868,2.498226,1.146858,1.922603,8.91149,1.510661,1.266671,0.861252,-0.999384,-1.167016,-0.763649,0.024469,0.029235,0.062167,0.338268,0.278544,0.153227,0.581608,0.527772,0.391443,-0.018945,-0.046689,0.065295,4.420942,4.420942,4.420942,2.789295,2.789295,2.789295,3.500497,-8.447707,-3.423302,0.259929,0.178571,0.403671,0.509832,0.422576,0.635351,3.474325,-8.552607,-3.426339,1.204356,1.204356,1.204356,-4.198924,-4.198924,-4.198924,-2.220374,10.370525,12.769449,1.24263,0.836211,7.609064,1.114733,0.914446,2.758453,-2.337492,10.42167,12.444183,0.046411,-0.775367,0.566473,0.323874,-0.165528,-0.857547,0.459425,0.198526,-0.068006,-0.815841,0.503919,0.26181,0.003849,0.000514,0.000934,0.002076,0.062037,0.022677,0.03056,0.045567,-0.085809,-0.818364,0.502831,0.269635,other
4.731087,3.598595,16.046431,-1.769369,-1.403045,5.190788,1.181263,1.390691,9.315644,1.480006,1.439033,6.531523,1.216555,1.199597,2.555684,1.046298,1.249811,8.880365,1.25532,0.865333,1.473339,-0.743432,-0.951991,-0.767925,0.111413,0.045075,0.4913,0.148894,0.195173,0.30937,0.385868,0.441784,0.556211,0.120332,0.031502,0.533218,3.810058,3.810058,3.810058,-5.448331,-5.448331,-5.448331,-0.495184,-8.958841,-2.575488,8.404757,0.205853,0.511409,2.899096,0.453711,0.715129,-1.935051,-9.175549,-2.296924,6.913943,6.913943,6.913943,-4.37108,-4.37108,-4.37108,1.659472,10.340506,11.888451,11.903559,1.77145,7.963164,3.450153,1.330958,2.821908,2.886419,10.156468,11.914343,-0.105366,-0.614874,0.65368,0.307513,-0.440846,-0.82421,0.475104,0.016889,-0.238214,-0.750187,0.576592,0.149902,0.008952,0.002954,0.003956,0.00994,0.094614,0.054352,0.062897,0.099697,-0.25131,-0.741033,0.612831,0.083865,other
6.529187,3.033546,14.703241,-1.822043,-2.317658,5.413455,2.197681,0.873647,9.547554,3.445237,1.446245,5.729321,1.856135,1.202599,2.3936,1.903448,0.818842,8.971348,1.00853,1.605701,1.533204,-1.679888,-1.185342,-1.496688,0.069306,0.034532,0.234236,0.302091,0.349971,0.503111,0.549628,0.591583,0.709303,0.056191,0.111525,0.282763,-5.676489,-5.676489,-5.676489,-8.980721,-8.980721,-8.980721,-7.473646,-6.060402,-1.239149,0.639108,1.005805,0.426457,0.799442,1.002898,0.653037,-7.293354,-6.29506,-1.236757,15.507137,15.507137,15.507137,5.637095,5.637095,5.637095,9.670896,6.927896,10.795633,4.864019,3.042095,6.595386,2.205452,1.74416,2.568148,9.221275,7.055428,10.40538,0.615006,0.599753,0.67998,0.120398,-0.611761,-0.606051,-0.698512,0.00119,0.333292,0.33119,-0.427198,0.053207,0.19011,0.155757,0.253054,0.000976,0.436016,0.394661,0.503045,0.031242,0.494118,0.482217,-0.658478,0.056763,other
5.38233,3.715914,18.591543,-1.261783,-1.613741,2.073442,1.827933,1.40113,9.413666,3.283934,1.793919,13.036839,1.812163,1.339373,3.610656,1.596981,1.429382,8.73192,1.199731,1.801178,1.875288,-1.309093,-2.691125,-1.180259,-0.023808,-0.056799,-0.040238,0.270665,0.613995,0.671042,0.520254,0.783578,0.819172,-0.069036,-0.115106,-0.246247,-7.318558,-7.318558,-7.318558,-9.299263,-9.299263,-9.299263,-8.34796,-4.913848,-0.870506,0.353299,1.006562,0.23398,0.594389,1.003276,0.483715,-8.294508,-5.210661,-0.916171,14.599573,14.599573,14.599573,6.080715,6.080715,6.080715,10.175893,6.314977,10.284172,5.406516,2.520304,12.621534,2.325192,1.587546,3.55268,9.777452,6.248996,9.617265,0.680811,0.575823,0.69588,0.228459,-0.652411,-0.455858,-0.701062,0.000314,0.185403,0.125692,-0.219699,0.052321,0.347779,0.151424,0.407127,0.00157,0.589728,0.389132,0.638065,0.039619,0.581098,0.316677,-0.657524,0.049741,other
12.569942,3.794926,26.844608,-8.447001,-2.463709,-4.498842,-2.721692,0.398958,8.44001,12.644518,2.099133,13.320334,3.555913,1.448839,3.649703,-3.529161,0.244216,8.674458,2.031118,7.071723,1.469063,-2.638946,-6.085702,-2.16192,-0.053019,0.544855,0.247229,0.966197,3.797499,0.520492,0.982953,1.948717,0.721452,-0.168607,0.405962,0.308419,-6.455555,-6.455555,-6.455555,-9.744182,-9.744182,-9.744182,-8.197583,-1.610663,-4.215935,0.615755,2.237491,5.834812,0.7847,1.495824,2.415535,-8.127187,-1.206725,-5.459825,22.182377,22.182377,22.182377,-1.991446,-1.991446,-1.991446,5.492962,2.007394,12.681348,18.074322,5.138871,17.583427,4.251391,2.266908,4.19326,4.507575,1.925358,12.234432,0.814674,0.620311,-0.305468,0.426429,0.421751,0.418941,-0.694283,0.153035,0.652944,0.525003,-0.457277,0.24565,0.009729,0.003392,0.010971,0.004786,0.098635,0.058239,0.104744,0.069179,0.669959,0.536363,-0.430453,0.234485,other
-1.606558,3.253819,14.46142,-9.703996,-1.48445,3.48367,-4.989693,1.126865,8.717962,2.99022,1.855853,7.650919,1.729225,1.362297,2.766029,-4.743058,0.943344,8.79896,1.404371,1.923351,1.863682,-1.7874,-1.400366,-0.676296,-0.317604,-0.162705,0.579594,0.701434,0.316195,0.469757,0.837516,0.562312,0.685388,-0.3537,-0.179858,0.519168,1.362376,1.362376,1.362376,-6.198102,-6.198102,-6.198102,-2.082601,7.945387,-3.745511,6.179317,5.801841,2.841767,2.485823,2.408701,1.685754,-2.400768,8.892566,-3.430136,1.198382,1.198382,1.198382,-6.69283,-6.69283,-6.69283,-2.902614,-6.821155,12.461557,4.245305,4.899968,8.288417,2.060414,2.213587,2.878961,-3.602214,-6.937028,12.667986,0.827822,0.470165,0.20802,0.610009,0.750409,0.13893,-0.283127,0.180788,0.788747,0.244048,0.019471,0.525419,0.000597,0.008784,0.021136,0.011779,0.024436,0.093721,0.145382,0.108532,0.789234,0.211337,-0.009099,0.563602,other
2.377515,3.668029,17.657776,-6.739883,-1.556279,1.810072,-1.597867,1.129164,9.257511,3.950673,1.239966,10.008979,1.98763,1.113538,3.163697,-1.278543,1.340794,9.232324,2.027453,5.177431,1.431189,-1.800228,-3.609866,-2.146648,-0.021639,-0.234017,-0.165924,0.644868,1.374449,0.524939,0.803037,1.172369,0.724527,0.025037,-0.230559,-0.070317,1.377555,1.377555,1.377555,-5.804558,-5.804558,-5.804558,-2.505847,8.740039,-2.248895,7.081306,0.34375,1.105168,2.661072,0.586302,1.051269,-4.175669,8.731088,-2.225918,7.554981,7.554981,7.554981,-7.615688,-7.615688,-7.615688,0.906064,-7.611067,11.510931,16.928015,1.261633,8.717059,4.114367,1.123224,2.952467,1.787467,-7.631714,10.943242,0.8236,0.340949,0.268159,0.66664,0.681683,-0.123251,-0.380196,0.505451,0.752484,0.183135,-0.032266,0.578437,0.000911,0.014131,0.048854,0.001355,0.03019,0.118873,0.221029,0.036812,0.745233,0.221009,-0.069937,0.584708,other
4.659259,3.71352,15.191673,-0.703917,-0.725465,5.877944,1.146618,1.521514,9.351606,1.008899,1.064904,4.349577,1.00444,1.031942,2.085564,0.931373,1.522759,8.729526,0.870474,1.468868,1.732957,-1.178367,-0.966041,-0.84856,0.102605,0.075881,0.440574,0.191231,0.236374,0.395133,0.4373,0.486183,0.628596,0.161871,0.091366,0.329189,4.193199,4.193199,4.193199,-5.19738,-5.19738,-5.19738,-3.019485,8.799088,-1.636538,6.095021,0.203135,0.722529,2.46881,0.450705,0.850017,-3.732332,8.915401,-1.824388,8.086209,8.086209,8.086209,-3.463015,-3.463015,-3.463015,4.159758,-7.277479,10.971049,8.894593,1.449424,4.065735,2.98238,1.20392,2.016367,5.294905,-7.235709,10.722888,0.75891,-0.128806,-0.257909,0.547225,0.494777,-0.623877,-0.593478,0.336983,0.644338,-0.37217,-0.479171,0.420658,0.00637,0.023689,0.006952,0.003149,0.079811,0.153911,0.083378,0.056114,0.599744,-0.393727,-0.492198,0.409043,other
4.826858,2.956929,14.420717,-0.574626,-2.554691,5.648094,2.006259,1.189811,9.501177,0.948346,1.386997,5.051636,0.973831,1.177708,2.247585,1.834015,1.412622,9.478934,0.861922,1.288051,1.562526,-0.788636,-0.690541,-0.563896,-0.037149,-0.001228,0.270478,0.148944,0.145742,0.16991,0.385933,0.381762,0.412202,-0.054986,-0.02653,0.276043,8.53535,8.53535,8.53535,4.464198,4.464198,4.464198,7.499396,5.6138,-2.418164,1.1457,1.360447,0.086548,1.070374,1.166382,0.294191,8.063288,5.103427,-2.410139,-2.727895,-2.727895,-2.727895,-8.946524,-8.946524,-8.946524,-5.493138,-4.423989,11.919341,1.687238,1.476254,5.191639,1.298937,1.215012,2.278517,-5.556448,-4.425084,11.646592,0.557915,-0.548482,0.163451,0.643551,0.437574,-0.667923,-0.24571,0.551172,0.479803,-0.624722,0.008546,0.601173,0.001542,0.00129,0.014985,0.000393,0.039266,0.035918,0.122413,0.019816,0.463676,-0.640821,0.035635,0.601977,other
4.422225,4.254626,22.283516,-4.233078,-3.438179,4.197164,0.687492,1.036529,9.249084,3.819213,2.314294,8.221078,1.954281,1.52128,2.867242,0.119714,1.063058,8.684034,2.140463,4.589778,2.99928,-2.254712,-2.763207,-2.286536,0.160337,0.146106,0.155416,0.459583,0.957972,0.642542,0.677925,0.97876,0.801587,0.078793,0.127408,0.110499,9.734974,9.734974,9.734974,8.1189,8.1189,8.1189,9.244742,2.024262,-0.325568,0.253686,2.631114,3.681978,0.503672,1.622071,1.918848,9.556711,1.773376,0.723436,-4.369657,-4.369657,-4.369657,-13.936192,-13.936192,-13.936192,-8.55725,-0.987733,9.574652,5.231936,7.047226,11.407874,2.287343,2.654661,3.377554,-9.483678,-0.628188,9.071937,0.557587,-0.495965,0.447812,0.664511,0.341013,-0.621315,0.141657,0.531914,0.447104,-0.556669,0.309316,0.612855,0.00522,0.001665,0.011199,0.001055,0.072249,0.04081,0.105826,0.032482,0.437535,-0.555759,0.322837,0.626262,other
4.27378,5.813299,16.295435,-5.657671,-1.738243,0.095771,-0.398814,2.007145,9.520858,3.30315,1.632148,6.972215,1.817457,1.277555,2.640495,-0.277736,2.310475,9.577099,3.279727,4.40774,1.100711,-3.879614,-6.149844,-2.93833,-0.03988,-0.127818,-0.169956,1.321511,2.404117,0.677967,1.14957,1.550521,0.823388,-0.078199,0.033945,0.067127,9.769483,9.769483,9.769483,8.025777,8.025777,8.025777,9.010761,3.130071,0.632177,0.387969,3.324989,1.114567,0.622872,1.823455,1.05573,9.306303,2.827887,0.768115,-5.410357,-5.410357,-5.410357,-15.023619,-15.023619,-15.023619,-9.362839,-1.130516,8.870724,3.488951,5.624886,8.336941,1.867874,2.371684,2.887376,-9.099279,-0.761588,8.988867,0.57749,-0.415592,0.41443,0.738097,0.360034,-0.576911,0.170884,0.565208,0.471308,-0.490899,0.30302,0.656244,0.003311,0.001391,0.008549,0.001302,0.057538,0.037294,0.092463,0.036086,0.472942,-0.488604,0.343799,0.649442,other
28.57567,4.345609,17.346521,-1.070241,-15.474198,-6.505245,4.697376,-3.430565,3.871159,37.236366,24.866684,23.393547,6.102161,4.986651,4.836688,2.075836,-3.842811,3.234665,2.758659,1.544615,7.831224,-1.777627,-6.312334,-1.708047,0.476118,-1.267063,1.066112,0.870182,3.982301,3.751714,0.932836,1.99557,1.936934,0.417823,-0.494453,0.568037,9.399132,9.399132,9.399132,-7.673722,-7.673722,-7.673722,0.972683,-1.769895,-1.605759,44.177757,31.58176,14.657541,6.646635,5.619765,3.828517,-0.738429,-5.881722,-0.892357,26.454535,26.454535,26.454535,-10.076212,-10.076212,-10.076212,3.534133,-1.73336,5.489919,104.575134,12.852998,43.748875,10.226198,3.585108,6.614293,6.484102,-2.433553,6.614199,0.615892,0.920679,0.342328,0.785298,-0.259669,-0.900591,-0.410335,0.018048,0.141418,0.144147,-0.065806,0.531137,0.145419,0.40114,0.083554,0.049467,0.381338,0.633356,0.289057,0.222411,-0.139857,0.505186,-0.290298,0.630711,other
13.276254,-1.405439,12.229956,-11.526039,-36.764091,-17.997765,-0.022493,-10.121572,-1.02084,9.601112,20.14159,20.825052,3.098566,4.487938,4.563447,-0.244216,-9.960183,-0.600963,3.179545,4.729056,3.808677,-4.250409,-3.352692,-0.935913,-0.167196,-0.133554,0.099186,2.947972,2.811363,0.763734,1.716966,1.676712,0.873919,0.114834,-0.107165,-0.019005,6.961454,6.961454,6.961454,-8.862534,-8.862534,-8.862534,-2.338654,-3.280041,6.665164,29.360867,3.974785,2.541029,5.418567,1.993686,1.594061,-4.231961,-3.434927,6.7049,21.976564,21.976564,21.976564,-14.165827,-14.165827,-14.165827,2.888619,-7.169796,-7.225161,48.440567,36.26371,24.053999,6.959926,6.021936,4.904488,3.521092,-7.677441,-7.090896,0.143247,0.526866,-0.127848,0.975707,-0.502424,-0.311454,-0.319151,0.789407,-0.150329,0.168083,-0.20025,0.891921,0.030452,0.079973,0.001681,0.002566,0.174504,0.282795,0.040995,0.050658,-0.14347,0.267252,-0.199179,0.896439,other
8.605023,-1.529942,8.607418,-8.885154,-22.297882,-14.935486,-0.627163,-9.995801,-1.067436,7.964403,17.168886,20.165596,2.822127,4.143535,4.490612,-0.671594,-9.862018,-0.408224,3.20398,3.931876,0.855754,-4.042715,-3.307488,-0.740436,-0.129317,-0.018278,-0.040648,3.382658,2.080969,0.136636,1.8392,1.442556,0.369643,0.25289,0.201933,-0.024502,7.262173,7.262173,7.262173,2.924568,2.924568,2.924568,4.891092,-4.467615,6.461247,1.720005,3.471387,5.455278,1.31149,1.863166,2.335654,4.671927,-4.835825,7.031847,1.727019,1.727019,1.727019,-15.331432,-15.331432,-15.331432,-5.432629,-5.768102,-7.352707,13.676415,23.296108,24.448387,3.698164,4.826604,4.944531,-5.102639,-5.728652,-7.922363,-0.103861,-0.116343,-0.239946,0.956187,-0.583681,-0.2896,-0.340013,0.715151,-0.336539,-0.179135,-0.288127,0.860537,0.022667,0.002808,0.000698,0.00525,0.150556,0.05299,0.026426,0.072456,-0.339771,-0.162604,-0.289336,0.879696,other
6.756643,-1.144463,18.014524,-14.267484,-23.60276,-19.767134,-0.627954,-10.150777,-1.061505,8.863434,17.011997,21.232212,2.977152,4.12456,4.607842,-0.670397,-10.143345,-0.754197,2.792257,3.300242,0.936389,-3.830744,-3.486471,-1.003719,-0.345942,-0.122772,-0.0608,3.944228,1.815289,0.143592,1.986008,1.347327,0.378936,0.177753,0.081593,-0.066652,6.927813,6.927813,6.927813,2.660823,2.660823,2.660823,5.607872,-4.945113,-1.564592,0.890113,2.415884,34.895741,0.943458,1.554312,5.907262,5.810166,-5.287489,-3.67336,2.05917,2.05917,2.05917,-14.632351,-14.632351,-14.632351,-5.865687,-5.729522,0.936693,8.203108,9.806603,47.16214,2.864107,3.13155,6.86747,-6.05188,-5.404001,1.936043,-0.198227,-0.234303,0.249555,0.936538,-0.540764,-0.898443,-0.292771,0.170224,-0.374367,-0.608974,0.015946,0.579564,0.006398,0.063068,0.028567,0.05636,0.079988,0.251133,0.169017,0.237402,-0.398004,-0.745224,0.051976,0.526847,other
20.514147,6.007236,13.30259,-6.711152,-22.822227,-19.111101,2.204722,-3.278929,3.613366,19.918047,45.498695,38.605896,4.462964,6.745272,6.213364,1.289317,-1.377905,4.303709,2.911375,2.165865,1.428135,-2.809989,-2.192659,-1.067249,0.178004,0.01736,0.037067,1.217721,0.85419,0.299192,1.103504,0.924224,0.546985,0.070241,0.016841,-0.081313,7.415005,7.415005,7.415005,2.379069,2.379069,2.379069,5.719364,2.497041,-0.906362,2.667105,23.11487,31.189966,1.633127,4.807793,5.584798,6.611497,5.261828,2.716228,3.149214,3.149214,3.149214,-8.810746,-8.810746,-8.810746,-5.154315,-3.875712,6.365069,3.034045,12.470047,14.195188,1.741851,3.531295,3.76765,-5.547157,-3.045731,6.574745,0.522048,-0.268801,0.250866,0.840604,-0.609982,-0.793819,-0.056189,0.153636,0.074428,-0.504641,0.106565,0.60588,0.246763,0.042136,0.009225,0.066876,0.496753,0.20527,0.096044,0.258604,0.388553,-0.38562,0.110182,0.767691,other
4.034353,4.972909,15.071959,-1.549096,-0.368718,4.819675,0.836574,2.839231,9.087316,1.224328,1.076696,6.124376,1.106493,1.03764,2.474748,0.802082,2.905452,8.676851,1.279143,0.911759,0.466022,-1.323754,-0.88724,-1.318926,-0.039275,0.032675,-0.100885,0.21585,0.126868,0.123925,0.464596,0.356185,0.35203,-0.020778,0.03028,-0.092919,7.216282,7.216282,7.216282,4.886035,4.886035,4.886035,6.388239,6.128571,4.122926,0.380495,0.232741,0.197579,0.616843,0.482433,0.444499,6.564036,5.963815,4.206623,-3.032365,-3.032365,-3.032365,-7.021954,-7.021954,-7.021954,-5.55812,-3.279168,4.953793,0.778881,0.946123,5.882232,0.882542,0.972688,2.425331,-5.632422,-3.035583,4.619459,0.504778,-0.244352,0.297472,0.855871,0.404671,-0.32232,0.090671,0.762454,0.456471,-0.283107,0.206655,0.814556,0.000786,0.000501,0.003347,0.000695,0.028039,0.022384,0.057855,0.02636,0.459183,-0.288831,0.209798,0.8243,other
